timestamps,TP9,AF7,AF8,TP10,Secondary Timestamp (Base),Secondary Timestamp (Remainder)
671218.979,47.363,-304.199,-80.566,23.438,671219.000,-0.022
671218.983,19.043,-256.836,-78.613,9.766,671219.000,-0.018
671218.987,-37.598,-771.484,-69.336,17.090,671219.000,-0.014
671218.991,-29.297,-861.816,-75.195,17.578,671219.000,-0.010
671218.995,36.621,-398.438,-84.473,18.555,671219.000,-0.006
671218.999,52.734,-166.016,-74.219,19.043,671219.000,-0.010
671219.003,19.531,-272.461,-65.430,5.859,671219.000,-0.006
671219.007,4.883,-538.086,-51.758,15.625,671219.000,-0.002
671219.011,32.715,-615.234,-36.133,35.156,671219.000,0.002
671219.015,46.387,-574.219,-28.809,37.598,671219.000,0.006
671219.018,3.906,-694.824,-31.250,16.113,671219.000,0.010
671219.022,-33.203,-666.504,-53.223,4.395,671219.000,0.014
671219.026,-33.203,-825.195,-57.617,25.391,671219.000,0.018
671219.030,-14.160,-773.926,-40.527,29.297,671219.000,0.022
671219.034,-8.789,-253.906,-37.109,5.859,671219.000,0.026
671219.038,-26.367,-220.215,-38.574,0.488,671219.000,0.030
671219.042,-6.348,-130.859,-23.438,11.230,671219.062,-0.029
671219.046,26.367,-278.809,-17.578,26.855,671219.062,-0.012
671219.050,11.230,-643.066,-18.066,14.648,671219.062,-0.008
671219.054,-32.227,-574.707,-3.418,0.977,671219.062,-0.004
671219.058,-38.574,-340.820,-3.418,14.160,671219.062,0.000
671219.061,8.301,-128.906,-10.742,26.367,671219.062,0.004
671219.065,8.789,-554.199,-9.277,27.344,671219.062,0.008
671219.069,-38.574,-848.145,-12.695,12.207,671219.062,0.012
671219.073,-46.387,-369.141,-10.742,-0.977,671219.062,0.016
671219.077,-10.742,-235.352,-0.488,13.672,671219.062,0.020
671219.081,13.184,-134.766,-3.906,13.184,671219.062,0.024
671219.085,-20.996,-483.398,-5.371,5.859,671219.062,0.028
671219.089,-53.711,-804.688,-0.488,1.465,671219.125,-0.031
671219.093,-30.762,-347.656,-14.648,-0.488,671219.062,0.028
671219.097,6.836,-168.457,-7.812,16.602,671219.125,-0.031
671219.101,5.371,-231.445,0.488,8.789,671219.125,-0.027
671219.104,-23.438,-613.281,-5.371,2.441,671219.125,-0.023
671219.108,-7.324,-892.090,-6.836,22.461,671219.125,-0.019
671219.112,42.969,-718.750,-13.672,26.367,671219.125,-0.015
671219.116,43.945,-704.102,-17.578,15.137,671219.125,-0.011
671219.120,13.672,-456.543,-9.277,0.977,671219.125,-0.007
671219.124,9.277,-254.883,0.977,9.277,671219.125,-0.003
671219.128,32.715,-798.340,-0.977,48.340,671219.125,0.001
671219.132,35.645,-722.656,-8.301,45.410,671219.125,0.005
671219.136,-8.301,-258.301,-15.625,11.719,671219.125,0.008
671219.140,-31.250,-198.730,-12.695,4.395,671219.125,0.006
671219.143,-18.066,-168.457,1.465,20.020,671219.125,0.010
671219.147,-23.926,-417.480,-4.395,30.273,671219.125,0.013
671219.151,-51.270,-298.340,-19.531,12.695,671219.125,0.017
671219.155,-82.520,-206.543,-24.414,0.977,671219.125,0.021
671219.159,-71.777,-526.367,-24.902,4.883,671219.125,0.025
671219.163,-15.137,-577.148,-19.043,13.184,671219.125,0.029
671219.167,-15.625,-805.664,-21.973,13.184,671219.188,-0.030
671219.171,-40.039,-774.902,-27.832,0.488,671219.188,-0.026
